C1CCCC(CC1)(C2=CC=CC=C2)C(=O)OC3C[N+]4(CCC3CC4)CC(=O)NC5=C(C=CC=N5)F	C[N+]12CCC(CC1)C(O)C2.Nc1ncccc1F.c1ccc(C2CCCCCC2)cc1
CC1C2=NC(=CN2CCN1CC3=CSC=C3)C(=O)NC(C)C	CC(C)N.CC1c2nccn2CCN1Cc1ccsc1
CCC(C)CNC(=O)N1CCCC(C1C(=O)O)C	CC1CCCNC1.CCC(C)CN.O
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OC=CC(=O)OC)C)C	C=COC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CO
C1C=CCN1C(=CC2=C(C=CC(=C2)O)O)C(=O)O	O.Oc1ccc(O)c(C=CN2CC=CC2)c1
COC1=CC=CC=C1C(=O)C2=CC3=C(CCNC3=O)C=C2	COc1ccccc1.NCCc1ccccc1
CCC1C(C=C(C=CC(=O)C(CC(C(C(C(=CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CC=O)C)C)COC3C(C(C(C(O3)C)OC(=O)C)OC)OC	C.C=C(O)C(C)C(OC1OC(C)C(O)C(N(C)C)C1O)C(C)CCC.C=CC(C)=CC(COC1OC(C)C(O)C(OC)C1OC)C(O)CC
CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)F)CC(=O)NCCC(C3=CC=CC=C3)C4=CC=CC=C4	CCNc1ccc(F)cc1.CN.NCCC(c1ccccc1)c1ccccc1
CC1CCC2=C(C1)SC3=C2C(=C(C(=O)N3)C(=O)NC4=CC(=CC=C4)SC)O	CC1CCc2c(sc3[nH]c(=O)cc(O)c23)C1.CSc1cccc(N)c1
C1CC(CC(C1)NC(=O)C2=CC=C(O2)CS(=O)(=O)C3=CC=CC=C3)C(F)(F)F	NC1CCCC(C(F)(F)F)C1.O=S(=O)(Cc1ccco1)c1ccccc1
CC1=C(C(=NN1)C)NC(=O)C(C)(C)C(=NO)N	CC(C)C(N)=NO.Cc1n[nH]c(C)c1N
CCCCC(C(C(=O)NC1=NN=CC1)O)NC(=O)OCC2(CCC2)CC3=CC=C(C=C3)F	CCCCC(N)CO.NC1=NN=CC1.OCC1(Cc2ccc(F)cc2)CCC1
C1CC(OC1)CNC(=O)NCC(=O)NCC2=CC=CO2	CN.NCC1CCCO1.NCc1ccco1
CC1=C(C=CC=C1[N+](=O)[O-])NC(=O)CNC2=CC=C(C=C2)F	CNc1ccc(F)cc1.Cc1c(N)cccc1[N+](=O)[O-]
CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NNC(=O)C3=CC=CO3)F	Cc1cc(S(=O)(=O)Nc2ccccc2)ccc1F.NN.c1ccoc1
CC(C)(C)NC(=O)CNC(=O)NC1=C(N=CC=C1)OC	CC(C)(C)N.CN.COc1ncccc1N
CC1=CC=C(C=C1)CNCCN2CCN(CC2)C(=O)CCCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	CCCCC(c1ccc(F)cc1)c1ccc(F)cc1.Cc1ccc(CNCCN2CCNCC2)cc1
CN(C1CCS(=O)(=O)C1)C2=CN=CC(=C2)C(=O)NCC3=CC=CC=C3	CN(c1cccnc1)C1CCS(=O)(=O)C1.NCc1ccccc1
CC1=CC(=C(C(=C1S(=O)(=O)N2CCN(CC2)CCOCC(=O)NCC3CCC(CC3)C(C4=CC(=CC=C4)F)N(C)C)C)C)OC	CN(C)C(c1cccc(F)c1)C1CCC(CN)CC1.COCCN1CCN(S(=O)(=O)c2c(C)cc(OC)c(C)c2C)CC1
CC1(CO1)C(=O)C(CC2=CC=C(C=C2)CNC(=O)OC(C)(C)C)OC(=O)N	CC(C)(C)O.CC1CO1.N.NCc1ccc(CCO)cc1
CC1=C(C=C(C=C1)C(=O)NC(CC(=O)OC)C2=CC=C(C=C2)Cl)S(=O)(=O)N3CCOCC3	CC(N)c1ccc(Cl)cc1.CO.Cc1ccccc1S(=O)(=O)N1CCOCC1
CC1=CC=CC=C1N2C(=O)C(=CNC3=CC=C(C=C3)C(=O)[O-])C(=N2)C	CC(C=CNc1ccccc1)=NNc1ccccc1C.[O-]
C=CCOC(=O)C1C(C(OC1=O)OCC2=CC=CC=C2)N	C=CCO.CC(N)C(O)OCc1ccccc1
CC(C(=O)NCC1=CC=CO1)SC2=NN=NN2C3CCCC3	CCSc1nnnn1C1CCCC1.NCc1ccco1
CCC1=NC2=C(C=C(C=C2)C(=O)NCC(C3=CSC=C3)[NH+](C)C)N=C1CC	CCc1nc2ccccc2nc1CC.C[NH+](C)C(CN)c1ccsc1
CC1=CC(=O)C(=C(N1CCN(C)C)CCC2=CC=CC=C2)C(=O)N3CC4CCC3C4	C1CC2CC1CN2.Cc1cc(=O)cc(CCc2ccccc2)n1CCN(C)C
C1CS(=O)(=O)CC1C(=O)NCCC2=CC=C(C=C2)O	NCCc1ccc(O)cc1.O=S1(=O)CCCC1
CC1=C(N(C(=O)C2=C1SC=C2)CC3=CC=C(C=C3)C(=O)O)C#CCC4=CC(=CC=C4)Br	Cc1c(C#CCc2cccc(Br)c2)n(Cc2ccccc2)c(=O)c2ccsc12.O
CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)NC2=CC=CC=C2Cl)CCC3=CC4=C(C=C3)OCO4	CC(CCc1ccc2c(c1)OCO2)=NN.O=S(=O)(Nc1ccccc1Cl)c1ccccc1
CCCCC1C2=CC=CC=C2OC3=C(N1)C=C(C=C3)C(=O)NN4CCCCC4	CCCCC1Nc2ccccc2Oc2ccccc21.NN1CCCCC1
CCC(C)C(C(=O)NCCC(C1=CC=CC=C1)C2=CC=CC=C2)N	CCC(C)CN.NCCC(c1ccccc1)c1ccccc1
CN1CCC(C1)CN(C)C(=O)C2CC(=O)N(C2)C3CCS(=O)(=O)C3	CCCNC1CCS(=O)(=O)C1.CNCC1CCN(C)C1
CCN(CC(=O)NCC1=CC=C(C=C1)OC(F)(F)F)CC(=O)NC2=CC=CC=C2C(F)(F)F	CCN(C)C.NCc1ccc(OC(F)(F)F)cc1.Nc1ccccc1C(F)(F)F
CC1CCCC(C1C)NC(=O)NC(=O)C[NH+](C)CC(=O)N2CCCC2	C1CCNC1.CC1CCCC(N)C1C.C[NH+](C)C.N
