CC(C(=O)N1CCN(CC1)S(=O)(=O)N2CC[NH+](CC2)C)OC3=CC(=CC=C3)Cl	CC(Oc1cccc(Cl)c1)C(=O)N1CCN(S(=O)(=O)N2CCN(C)CC2)CC1
COC1=CC(=C(C=C1CNC(=O)NCC2=CC=C(C=C2)C[NH+]3CCOCC3)OC)OC	COc1cc(OC)c(OC)cc1CNC(=O)NCc1ccc(CN2CCOCC2)cc1
CCC1C2=C(CC[NH+]1CC(=O)N3CC[NH+](CC3)C4CCS(=O)(=O)C4)SC=C2	CCC1c2ccsc2CCN1CC(=O)N1CCN(C2CCS(=O)(=O)C2)CC1
CCC1CCCCN1C(=O)C(C)[NH+]2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)F)F	CCC1CCCCN1C(=O)C(C)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1
CC1=C(NC(=C1C(=O)OC(C)C)C)C(=O)N2CC[NH+](CC2)C(C)C(=O)NC3CC3	Cc1[nH]c(C(=O)N2CCN(C(C)C(=O)NC3CC3)CC2)c(C)c1C(=O)OC(C)C
C[NH+](CC(=O)NC1=CC=C(C=C1)OC(F)(F)F)CC(=O)NC2=CC=C(C=C2)SC(F)F	CN(CC(=O)Nc1ccc(OC(F)(F)F)cc1)CC(=O)Nc1ccc(SC(F)F)cc1
C[NH+](C)C(CNC(=O)C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)OC)C2=CC=CC=C2OC	COC(=O)c1cc(C(=O)NCC(c2ccccc2OC)N(C)C)cc([N+](=O)[O-])c1
CC1=C2C(C3=C(CC(CC3=O)C4=CC=CS4)N=C2N(N1)C5=CC=CC=C5C(=O)[O-])C6=CC(=CC=C6)O	CC1=C2C(=NC3=C(C(=O)CC(c4cccs4)C3)C2c2cccc(O)c2)N(c2ccccc2C(=O)O)N1
CC(C(=O)NC1=CC=CC(=C1)C(=O)NC)[NH+](C)CC2=C(C=C(C=C2)F)F	CNC(=O)c1cccc(NC(=O)C(C)N(C)Cc2ccc(F)cc2F)c1
CC(C)(C)OC(=O)NC(CC1=CC=CC=C1C(F)(F)F)CC(=O)[O-]	CC(C)(C)OC(=O)NC(CC(=O)O)Cc1ccccc1C(F)(F)F
CN1C2=C(C(=O)N(C1=O)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC)N(C=N2)CC[NH+](C)C	COc1cc(C(=O)OCCCn2c(=O)c3c(ncn3CCN(C)C)n(C)c2=O)cc(OC)c1OC
CCC(C)N1C(=O)C(=CNC2CCCCC2[NH3+])C(=O)NC1=S	CCC(C)N1C(=O)C(=CNC2CCCCC2N)C(=O)NC1=S
CC1=CC=C(C=C1)N2C(=O)CC(C2=O)[NH+]3CCC(CC3)[NH+]4CCCCC4	Cc1ccc(N2C(=O)CC(N3CCC(N4CCCCC4)CC3)C2=O)cc1
CN(CC1=CC=CC=C1OC)C(=O)COC(=O)C2=CC=C(C=C2)C[NH+]3CCOCC3	COc1ccccc1CN(C)C(=O)COC(=O)c1ccc(CN2CCOCC2)cc1
CCOC1=CC=C(C=C1)CN2C(=NN=C2[S-])C3=CN=CC=C3	CCOc1ccc(Cn2c(S)nnc2-c2cccnc2)cc1
COC1=CC=CC=C1C=NNC2=CN=NC(=C2Cl)[O-]	COc1ccccc1C=NNc1cnnc(O)c1Cl
CCCCS(=O)(=O)C1=NC=C(C(=N1)Cl)C(=O)NCC(C2=CC=CC=C2)[NH+](CC)CC	CCCCS(=O)(=O)c1ncc(C(=O)NCC(c2ccccc2)N(CC)CC)c(Cl)n1
CN1C=CC=C1C(CNC(=O)C(=O)NC2=CC(=CC=C2)OC)[NH+]3CCC4=CC=CC=C4C3	COc1cccc(NC(=O)C(=O)NCC(c2cccn2C)N2CCc3ccccc3C2)c1
C1CC(OC1)C2=NN=C(S2)N=C(CCC3C(=O)NC4=CC=CC=C4C(=O)N3)[O-]	O=C1NC(CCC(O)=Nc2nnc(C3CCCO3)s2)C(=O)Nc2ccccc21
CC1=NOC(=C1)NC(=O)C(C)[NH+]2CCN(CC2)C(C)C3=NC4=CC=CC=C4S3	Cc1cc(NC(=O)C(C)N2CCN(C(C)c3nc4ccccc4s3)CC2)on1
