CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)NC2=CC=CC=C2Cl)CCC3=CC4=C(C=C3)OCO4	[*]=NNN=C(C)CCc1ccc2OCOc2c1.cccc(c)S(=O)(=O)Nc1ccccc1Cl
CCCCC1C2=CC=CC=C2OC3=C(N1)C=C(C=C3)C(=O)NN4CCCCC4	C1CCNCC1.CC(N)=O.CCCCC1Nc2ccccc2Oc2ccccc21
CCOC1=CC(=C(C=C1)NN)F	CCOc1ccc(c(F)c1)O(C)(C)N
CCC(C)C(C(=O)NCCC(C1=CC=CC=C1)C2=CC=CC=C2)N	CCC(C)C(C=O)C(=O)NCCC(c1ccccc1)c1ccccc1
CN1CCC(C1)CN(C)C(=O)C2CC(=O)N(C2)C3CCS(=O)(=O)C3	CN1CCC(C1)CN(C)C(=O)C1CC(=O)N(C1)C1CCC(C)(=O)(=O)(=O)C1
CCN(CC(=O)NCC1=CC=C(C=C1)OC(F)(F)F)CC(=O)NC2=CC=CC=C2C(F)(F)F	CCNCC(=O)Nc1ccccc1C(F)(F)F.O=CNCc1ccc(cc1)OC(F)(F)F
CC1CCCC(C1C)NC(=O)NC(=O)C[NH+](C)CC(=O)N2CCCC2	CC1CCCC(NC=O)C1C.C[NH+](C)CC(=O)N1CCCC1
CC1CC(CN(C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC5=C(C=C4)OCC5)C	CC1CC(C)CN(C1)c1nnc(SCC(C)(=O)c2ccc3OCCc3c2)n1Cc1ccco1
CN1C(=O)CCC2=C1C=CC(=C2)C(=O)NC3=NN=C(C=C3)C4CC4	CN1c2ccc(cc2CCC1(C)=O)C(=O)Nc1ccc(nn1)C1CC1
CC(C)C1C(OC(=O)N1C(=O)C(C)C(C2=CC(=C(O2)CCCOCCO)Br)OC(=O)C)(C)C	C.CC(=O)OCc1cc(Br)c(CCCOCCO)o1.CC(C)C1C(C)(C)OC(=O)C1(C)=O
CCCSC1=NC2=C(C(=N1)NC3CC3C4=CC(=C(C=C4)C)F)N=NN2C5CC(C(C5O)O)OCCO	CCCSc1nc(NC2CC2c2ccc(C)c(F)c2)c2nnn(c2n1)C(C)C(O)CO.CO.O
CC1=C2C(=C(C=C1)C)SC(=C(C#N)C(=O)OC(C)C)S2	C#N.CC(C)OC=O.Cc1ccc(C)c2SCSc12
C=C1C(C(N2C(=N1)N=CN2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)Cl	C=C1N=C2N=CNN2C(c2ccccn2)C1N(Nc1ccc(Cl)cc1)C(C)=O
CC(C1=CC(=CC=C1)[N+](=O)[O-])NCCCCOC	O=N[O-].cccc(c)C(C)NCCCCOC
CCNC(CCOCC)C1=C(C=CC(=C1)F)F	C.CCNC(C)c1cc(F)ccc1F.N
CCN(C1=CC=C(C=C1)C)NC=C2C3=CC=CC=C3C(=O)N(C2=O)C4=CC=C(C=C4)OCC	CCOc1ccc(cc1)N1C(=O)C(=CO(C)(C)N(CC)c2ccc(C)cc2)c2ccccc2C1=O
CC1=CC=C(C=C1)C(=O)NC2=NN=C(C=C2)SCCNC(=O)C3=CC(=CC=C3)F	CC(=O)N(Nc1ccc(nn1)SCCNC(=O)c1cccc(F)c1)c1ccc(C)cc1
